SRR5764048	E6.5_cell41_embryo1_single
SRR5764049	E6.5_cell43_embryo2_double
SRR5764050	E6.5_cell44_embryo2_single
SRR5764051	E6.5_cell46_embryo2_single
SRR5764052	E6.5_cell47_embryo2_single
SRR5764053	E6.5_cell48_embryo2_single
SRR5764054	E6.5_cell52_embryo1_double
SRR5764055	E6.5_cell53_embryo1_single
SRR5764056	E6.5_cell58_embryo2_single
SRR5764057	E6.5_cell59_embryo2_single
SRR5764058	E6.5_cell60_embryo2_single
SRR5764059	E6.5_cell63_embryo1_single
SRR5764060	E6.5_cell68_embryo2_single
SRR5764061	E6.5_cell70_embryo2_single
SRR5764062	E6.5_cell71_embryo2_single
SRR5764063	E6.5_cell72_embryo2_single
SRR5764064	E6.5_cell80_embryo2_single
SRR5764065	E6.5_cell82_embryo2_single
SRR5764066	E6.5_cell83_embryo2_single
SRR5764067	E6.5_cell84_embryo2_single
SRR5764068	E6.5_cell85_embryo1_single
SRR5764069	E6.5_cell91_embryo2_double
SRR5764070	E6.5_cell94_embryo2_single
SRR5764071	E6.5_cell95_embryo2_single
SRR5764072	E6.5_cell96_embryo2_single
SRR5764073	E6.5_P1_Cell13_embryo1_double
SRR5764074	E6.5_P1_Cell22_embryo2_single
SRR5764075	E6.5_P1_Cell2_embryo1_single
SRR5764076	E6.5_P1_Cell31_embryo2_single
SRR5764077	E6.5_P1_Cell35_embryo2_single
SRR5764078	E6.5_P1_Cell36_embryo2_single
SRR5764079	E6.5_P1_Cell38_embryo2_single
SRR5764080	E6.5_P1_Cell39_embryo2_single
SRR5764081	E6.5_P1_Cell3_embryo1_single
SRR5764082	E6.5_P1_Cell50_embryo3_single
SRR5764083	E6.5_P1_Cell51_embryo3_single
SRR5764084	E6.5_P1_Cell52_embryo3_single
SRR5764085	E6.5_P1_Cell53_embryo3_single
SRR5764086	E6.5_P1_Cell59_embryo3_single
SRR5764087	E6.5_P1_Cell62_embryo3_single
SRR5764088	E6.5_P1_Cell64_embryo3_single
SRR5764089	E6.5_P1_Cell65_embryo3_single
SRR5764090	E6.5_P1_Cell66_embryo3_single
SRR5764091	E6.5_P1_Cell67_embryo3_single
SRR5764092	E6.5_P1_Cell69_embryo3_single
SRR5764093	E6.5_P1_Cell72_embryo3_single
SRR5764094	E6.5_P1_Cell73_embryo3_single
SRR5764095	E6.5_P1_Cell74_embryo3_single
SRR5764096	E6.5_P1_Cell76_embryo3_single
SRR5764097	E6.5_P1_Cell77_embryo3_single
SRR5764098	E6.5_P1_Cell78_embryo3_single
SRR5764099	E6.5_P1_Cell79_embryo3_single
SRR5764100	E6.5_P1_Cell7_embryo1_single
SRR5764101	E6.5_P1_Cell80_embryo3_single
SRR5764102	E6.5_P1_Cell81_embryo3_single
SRR5764103	E6.5_P1_Cell82_embryo3_single
SRR5764104	E6.5_P1_Cell83_embryo3_single
SRR5764105	E6.5_P1_Cell8_embryo1_single
SRR5764106	E6.5_P1_Cell90_embryo3_single
SRR5764107	E6.5_P1_Cell91_embryo3_single
SRR5764108	E6.5_P1_Cell92_embryo3_single
SRR5764109	E6.5_P1_Cell93_embryo3_single
SRR5764110	E6.5_P2_Cell_10_embryo4_single
SRR5764111	E6.5_P2_Cell_12_embryo4_single
SRR5764112	E6.5_P2_Cell_13_embryo4_single
SRR5764113	E6.5_P2_Cell_16_embryo4_single
SRR5764114	E6.5_P2_Cell_17_embryo4_single
SRR5764115	E6.5_P2_Cell_18_embryo4_single
SRR5764116	E6.5_P2_Cell_19_embryo4_single
SRR5764117	E6.5_P2_Cell_20_embryo4_single
SRR5764118	E6.5_P2_Cell_21_embryo4_single
SRR5764119	E6.5_P2_Cell_22_embryo4_single
SRR5764120	E6.5_P2_Cell_23_embryo4_single
SRR5764121	E6.5_P2_Cell_24_embryo4_single
SRR5764122	E6.5_P2_Cell_25_embryo5_single
SRR5764123	E6.5_P2_Cell_26_embryo5_single
SRR5764124	E6.5_P2_Cell_28_embryo5_single
SRR5764125	E6.5_P2_Cell_29_embryo5_single
SRR5764126	E6.5_P2_Cell_30_embryo5_single
SRR5764127	E6.5_P2_Cell_31_embryo5_single
SRR5764128	E6.5_P2_Cell_32_embryo5_single
SRR5764129	E6.5_P2_Cell_34_embryo5_single
SRR5764130	E6.5_P2_Cell_36_embryo5_double
SRR5764131	E6.5_P2_Cell_37_embryo5_single
SRR5764132	E6.5_P2_Cell_38_embryo5_single
SRR5764133	E6.5_P2_Cell_39_embryo5_single
SRR5764134	E6.5_P2_Cell_3_embryo4_single
SRR5764135	E6.5_P2_Cell_40_embryo5_single
SRR5764136	E6.5_P2_Cell_42_embryo5_single
SRR5764137	E6.5_P2_Cell_43_embryo5_double
SRR5764138	E6.5_P2_Cell_44_embryo5_single
SRR5764139	E6.5_P2_Cell_45_embryo5_single
SRR5764140	E6.5_P2_Cell_47_embryo5_single
SRR5764141	E6.5_P2_Cell_48_embryo5_single
SRR5764142	E6.5_P2_Cell_4_embryo4_single
SRR5764143	E6.5_P2_Cell_53_embryo6_single
SRR5764144	E6.5_P2_Cell_5_embryo4_single
SRR5764145	E6.5_P2_Cell_60_embryo6_single
SRR5764146	E6.5_P2_Cell_64_embryo6_single
SRR5764147	E6.5_P2_Cell_66_embryo6_single
SRR5764148	E6.5_P2_Cell_67_embryo6_single
SRR5764149	E6.5_P2_Cell_68_embryo6_single
SRR5764150	E6.5_P2_Cell_69_embryo6_single
SRR5764151	E6.5_P2_Cell_70_embryo6_single
SRR5764152	E6.5_P2_Cell_71_embryo6_single
SRR5764153	E6.5_P2_Cell_72_embryo6_single
SRR5764154	E6.5_P2_Cell_7_embryo4_single
SRR5764155	E6.5_P2_Cell_8_embryo4_single
SRR5764156	E6.5_P3_Cell_13_embryo7_single
SRR5764157	E6.5_P3_Cell_14_embryo7_single
SRR5764158	E6.5_P3_Cell_19_embryo7_single
SRR5764159	E6.5_P3_Cell_20_embryo7_single
SRR5764160	E6.5_P3_Cell_21_embryo7_single
SRR5764161	E6.5_P3_Cell_22_embryo7_single
SRR5764162	E6.5_P3_Cell_23_embryo7_single
SRR5764163	E6.5_P3_Cell_24_embryo7_single
SRR5764164	E6.5_P3_Cell_27_embryo7_single
SRR5764165	E6.5_P3_Cell_29_embryo7_double
SRR5764166	E6.5_P3_Cell_30_embryo7_single
SRR5764167	E6.5_P3_Cell_31_embryo7_single
SRR5764168	E6.5_P3_Cell_33_embryo8_single
SRR5764169	E6.5_P3_Cell_34_embryo8_single
SRR5764170	E6.5_P3_Cell_35_embryo8_double
SRR5764171	E6.5_P3_Cell_36_embryo8_single
SRR5764172	E6.5_P3_Cell_37_embryo8_single
SRR5764173	E6.5_P3_Cell_39_embryo8_single
SRR5764174	E6.5_P3_Cell_40_embryo8_single
SRR5764175	E6.5_P3_Cell_43_embryo8_single
SRR5764176	E6.5_P3_Cell_44_embryo8_single
SRR5764177	E6.5_P3_Cell_45_embryo8_single
SRR5764178	E6.5_P3_Cell_46_embryo8_single
SRR5764179	E6.5_P3_Cell_47_embryo8_single
SRR5764180	E6.5_P3_Cell_49_embryo8_single
SRR5764181	E6.5_P3_Cell_50_embryo8_single
SRR5764182	E6.5_P3_Cell_51_embryo8_single
SRR5764183	E6.5_P3_Cell_52_embryo8_single
SRR5764184	E6.5_P3_Cell_53_embryo8_single
SRR5764185	E6.5_P3_Cell_55_embryo8_double
SRR5764186	E6.5_P3_Cell_56_embryo8_single
SRR5764187	E6.5_P3_Cell_59_embryo8_single
SRR5764188	E6.5_P3_Cell_60_embryo8_single
SRR5764189	E6.5_P3_Cell_61_embryo8_single
SRR5764190	E6.5_P3_Cell_62_embryo8_single
SRR5764191	E6.5_P3_Cell_63_embryo8_single
SRR5764192	E6.5_P3_Cell_64_embryo8_single
SRR5764193	E6.5_P3_Cell_67_embryo9_single
SRR5764194	E6.5_P3_Cell_68_embryo9_single
SRR5764195	E6.5_P3_Cell_71_embryo9_single
SRR5764196	E6.5_P3_Cell_72_embryo9_single
SRR5764197	E6.5_P3_Cell_76_embryo9_single
SRR5764198	E6.5_P3_Cell_79_embryo9_single
SRR5764199	E6.5_P3_Cell_84_embryo9_single
SRR5764200	E6.5_P3_Cell_85_embryo9_single
SRR5764201	E6.5_P3_Cell_93_embryo9_single
SRR5764202	E6.75_cell10_Embryo1_Single
SRR5764203	E6.75_cell12_Embryo1_Single
SRR5764204	E6.75_cell13_Embryo1_Single
SRR5764205	E6.75_cell14_Embryo1_Single
SRR5764206	E6.75_cell15_Embryo1_Single
SRR5764207	E6.75_cell16_Embryo1_Single
SRR5764208	E6.75_cell17_Embryo1_Single
SRR5764209	E6.75_cell18_Embryo1_Single
SRR5764210	E6.75_cell19_Embryo1_Single
SRR5764211	E6.75_cell1_Embryo1_Single
SRR5764212	E6.75_cell20_Embryo1_Single
SRR5764213	E6.75_cell21_Embryo1_Single
SRR5764214	E6.75_cell22_Embryo1_Single
SRR5764215	E6.75_cell23_Embryo1_Single
SRR5764216	E6.75_cell24_Embryo1_Double
SRR5764217	E6.75_cell25_Embryo1_Single
SRR5764218	E6.75_cell26_Embryo1_Single
SRR5764219	E6.75_cell27_Embryo1_Single
SRR5764220	E6.75_cell28_Embryo1_Single
SRR5764221	E6.75_cell29_Embryo1_Single
SRR5764222	E6.75_cell2_Embryo1_Single
SRR5764223	E6.75_cell30_Embryo1_Single
SRR5764224	E6.75_cell31_Embryo1_Single
SRR5764225	E6.75_cell33_Embryo1_Single
SRR5764226	E6.75_cell35_Embryo1_Single
SRR5764227	E6.75_cell36_Embryo1_Single
SRR5764228	E6.75_cell37_Embryo1_Single
SRR5764229	E6.75_cell38_Embryo1_Single
SRR5764230	E6.75_cell39_Embryo1_Single
SRR5764231	E6.75_cell3_Embryo1_Single
SRR5764232	E6.75_cell40_Embryo1_Single
SRR5764233	E6.75_cell41_Embryo1_Single
SRR5764234	E6.75_cell42_Embryo1_Single
SRR5764235	E6.75_cell43_Embryo1_Single
SRR5764236	E6.75_cell44_Embryo1_Single
SRR5764237	E6.75_cell45_Embryo1_Single
SRR5764238	E6.75_cell46_Embryo1_Single
SRR5764239	E6.75_cell47_Embryo1_Single
SRR5764240	E6.75_cell48_Embryo1_Single
SRR5764241	E6.75_cell49_Embryo1_Single
SRR5764242	E6.75_cell4_Embryo1_Single
SRR5764243	E6.75_cell50_Embryo1_Single
SRR5764244	E6.75_cell51_Embryo1_Single
SRR5764245	E6.75_cell52_Embryo1_Single
SRR5764246	E6.75_cell53_Embryo1_Double
SRR5764247	E6.75_cell54_Embryo1_Single
SRR5764248	E6.75_cell55_Embryo1_Single
SRR5764249	E6.75_cell56_Embryo1_Single
SRR5764250	E6.75_cell58_Embryo1_Single
SRR5764251	E6.75_cell59_Embryo1_Single
SRR5764252	E6.75_cell5_Embryo1_Single
SRR5764253	E6.75_cell60_Embryo1_Single
SRR5764254	E6.75_cell62_Embryo1_Single
SRR5764255	E6.75_cell63_Embryo1_Single
SRR5764256	E6.75_cell64_Embryo1_Single
SRR5764257	E6.75_cell6_Embryo1_Single
SRR5764258	E6.75_cell70_Embryo2_Single
SRR5764259	E6.75_cell71_Embryo2_Single
SRR5764260	E6.75_cell72_Embryo2_Single
SRR5764261	E6.75_cell74_Embryo2_Single
SRR5764262	E6.75_cell75_Embryo2_Single
SRR5764263	E6.75_cell76_Embryo2_Single
SRR5764264	E6.75_cell77_Embryo2_Single
SRR5764265	E6.75_cell78_Embryo2_Single
SRR5764266	E6.75_cell79_Embryo2_Single
SRR5764267	E6.75_cell7_Embryo1_Double
SRR5764268	E6.75_cell80_Embryo2_Single
SRR5764269	E6.75_cell82_Embryo2_Single
SRR5764270	E6.75_cell83_Embryo2_Single
SRR5764271	E6.75_cell84_Embryo2_Single
SRR5764272	E6.75_cell85_Embryo2_Single
SRR5764273	E6.75_cell86_Embryo2_Single
SRR5764274	E6.75_cell87_Embryo2_Single
SRR5764275	E6.75_cell88_Embryo2_Single
SRR5764276	E6.75_cell8_Embryo1_Single
SRR5764277	E6.75_cell90_Embryo2_Single
SRR5764278	E6.75_cell92_Embryo2_Single
SRR5764279	E6.75_cell93_Embryo2_Single
SRR5764280	E6.75_cell94_Embryo2_Single
SRR5764281	E6.75_cell95_Embryo2_Single
SRR5764282	E6.75_cell96_Embryo2_Single
SRR5764283	E6.75_cell9_Embryo1_Single
