Gene	reporter	pval	fdr	lfc	norm_lfc	zfc
Bnc2_p1	RE127	0.0018705957582479803	0.188930171583046	-0.039151434665543126	-0.2967808360480454	0.4814033672654489
Bnc2_p1	RE57L	0.8322862560915382	1	0.08958087797158308	-0.16804852341091922	-0.0358244286941544
Bnc2_p1	RE57M	0.974549844391043	1	0.14773005464608804	-0.10989934673641424	-0.003064623930068717
Bnc2_p1	RE57R	0.16132828033706278	1	-0.06930953850295221	-0.3269389398854545	0.3159608636204278
Bnc2_p1	RE58	0.04658036833491738	1	-0.16579291664451978	-0.42342231802702207	0.34150460802422217
Bnc2_p1	RE61	0.735325938743373	1	0.09402585058928957	-0.1636035507932127	0.05903062126984463
Bnc2_p1	RE85	0.2045949503544447	1	-0.13009855543121465	-0.3877279568137169	0.2049779233603813
Bnc2_p1	RE93	0.5739165693462993	1	0.18088635944542605	-0.07674304193707622	0.10473539005853305
Bnc2_p1	RE95	0.08311398549211607	1	-0.0077607741747746616	-0.26539017555727695	0.3873368335640292
Bnc2_p1	RE96	0.06017056373044734	1	-0.1065170460383942	-0.36414644742089647	0.3504327335051689
Bnc2_p1	RE97	0.002410108202637165	0.233780495655805	-0.16842830998847744	-0.42605771137097975	0.5926666219245522
Capn15_p1	RE127	0.9558545403191269	1	0.0022829865371495	-0.04356524338504567	-0.008495611880132327
Capn15_p1	RE57L	0.7735204927680361	1	-0.11628517193195567	-0.16213340185415084	-0.05828376396999695
Capn15_p1	RE57M	0.5551920730960662	1	-0.034987206799964164	-0.08083543672215934	-0.06551849398735023
Capn15_p1	RE57R	0.20654091958297538	1	0.06140611374729489	0.015557883825099716	-0.2062245423303396
Capn15_p1	RE58	0.2451273895170787	1	-0.28447156075685165	-0.3303197906790468	0.22644629802385832
Capn15_p1	RE61	0.6317144677288554	1	-0.13214383359340104	-0.1779920635155962	0.06980168527670469
Capn15_p1	RE85	0.07755964788635863	1	-0.014875402016122249	-0.060723631938317424	-0.2069299489430966
Capn15_p1	RE93	0.09272004020014321	1	-0.12154629612229434	-0.1673945260444895	0.27186617785322625
Capn15_p1	RE95	0.2918279927959487	1	0.04902833360333423	0.0031801036811390537	-0.17343141297041548
Capn15_p1	RE96	0.9051555230647955	1	-0.083599554349328	-0.12944778427152318	-0.02234963006014634
Capn15_p1	RE97	0.6947713963724591	1	-0.013580756555698674	-0.05942898647789385	-0.05726832469724505
Cdx4_p1	RE127	0.034011275387503835	1	-0.052372682330574925	0.14515023089720888	-0.37328857393825815
Cdx4_p1	RE57L	0.00935732832293075	0.8515168773866982	-0.004920009782750899	0.19260290344503292	-0.381705619828562
Cdx4_p1	RE57M	0.0017811828931649056	0.1531817288121819	9.383717070361729e-4	0.19846128493482	-0.43563632158123344
Cdx4_p1	RE57R	0.08616887197577117	1	-0.04587788155765042	0.15164503167013338	-0.38366981277875556
Cdx4_p1	RE58	0.21212957628563142	1	-0.17127367777790484	0.02624923544987897	-0.2581529860060534
Cdx4_p1	RE61	5.558065957099413e-4	0.05335743318815436	0.040563131840582196	0.238086045068366	-0.6505931066721441
Cdx4_p1	RE85	2.692491003273103e-4	0.02450166812978524	0.03522658817319351	0.23274950140097733	-0.5808695569474509
Cdx4_p1	RE93	0.03262206116598739	1	-0.02152254374937845	0.17600036947840536	-0.38367784368015734
Cdx4_p1	RE95	0.0834834992578295	1	-0.1011181637618254	0.09640474946595841	-0.3364084782343969
Cdx4_p1	RE96	0.014571014660757088	1	-0.01993988156530568	0.17758303166247813	-0.46473715604329574
Cdx4_p1	RE97	0.0010640459539437137	0.10534054944042766	0.04309796425701265	0.24062087748479646	-0.5885674484417096
Cebpg_p1	RE127	0.003692216767831627	0.3655294600153311	0.16380746729780715	0.2467781956161016	-0.5502070471641585
Cebpg_p1	RE57L	0.3526845329141268	1	-0.3940528256633725	-0.3110820973450781	0.12985114396388855
Cebpg_p1	RE57M	0.013047474565783958	0.9231160831782944	0.02665594310275307	0.10962667142104751	-0.3141785878220252
Cebpg_p1	RE57R	0.043150461885237745	1	0.05199754106256359	0.13496826938085804	-0.3629378933563444
Cebpg_p1	RE58	0.4675710933345385	1	-0.15801943447057007	-0.0750487061522756	-0.15555034639695905
Cebpg_p1	RE61	0.05055594761372552	1	-0.010455267938254006	0.07251546038004045	-0.3716072424896546
Cebpg_p1	RE85	0.2864561557168477	1	-0.17297670177704805	-0.0900059734587536	-0.17127800391887946
Cebpg_p1	RE93	0.09125936005764466	1	0.003994927284535917	0.08696565560283037	-0.21247754897278837
Cebpg_p1	RE95	0.002373466611544165	0.23259972793132816	0.1377646463224622	0.22073537464075663	-0.6150134045321686
Cebpg_p1	RE96	0.12445798469673847	1	-0.0531546534812309	0.029816074837063552	-0.23138808107688735
Cebpg_p1	RE97	0.7624794928514758	1	-0.14749223728647803	-0.06452150896818357	-0.04878664646300447
Cnbp_p1	RE127	0.12353039945028413	1	-0.11674326296411945	-0.23352620610108615	0.3567257351173193
Cnbp_p1	RE57L	0.1685850333232186	1	-0.32546526103924417	-0.44224820417621086	0.24646162597374993
Cnbp_p1	RE57M	0.4185579233186938	1	0.0915347387376423	-0.025248204399324393	-0.1397235377321617
Cnbp_p1	RE57R	0.6364889890306217	1	0.08705477218688296	-0.029728170950083743	-0.10081155203391906
Cnbp_p1	RE58	0.9309398726833382	1	-0.04737775200946706	-0.16416069514643375	0.01986851533474188
Cnbp_p1	RE61	0.005676838365604673	0.49068413624095064	-0.3305303157639483	-0.447313258900915	0.5294148211918182
Cnbp_p1	RE85	0.012788960617688238	0.9208051644735531	-0.49701191999339867	-0.6137948631303654	0.4868012541881936
Cnbp_p1	RE93	0.04585400526823664	1	0.3425834496334719	0.22580050649650524	-0.4739060212547304
Cnbp_p1	RE95	0.36679862214552594	1	-0.04722301962253542	-0.1640059627595021	0.18118759422746433
Cnbp_p1	RE96	0.02357186850916873	1	-0.22260203120011077	-0.3393849743370775	0.3436273254563808
Cnbp_p1	RE97	0.658227126973792	1	-0.07065491958366658	-0.18743786272063329	0.098950716589478
Csde1_p1	RE127	0.01600029672184697	1	9.96438587310478e-4	-0.24363771961003547	0.38820693881936497
Csde1_p1	RE57L	0.9364557637312465	1	0.045610691361726234	-0.1990234668356197	-0.012921038273448265
Csde1_p1	RE57M	0.6760095392142982	1	0.0760827844591816	-0.16855137373816434	0.055098622414712764
Csde1_p1	RE57R	0.26205238457263497	1	0.08099034654692117	-0.16364381165042477	0.16406124077673936
Csde1_p1	RE58	0.02417118199317783	1	-0.20208263120961834	-0.44671678940696424	0.38528275050624555
Csde1_p1	RE61	0.8644257583309156	1	0.09150303615703423	-0.1531311220403117	0.026127019624884597
Csde1_p1	RE85	1.8835810463416243e-4	0.017517303730977107	0.5608221988316591	0.31618804063431316	-0.6956723005099099
Csde1_p1	RE93	2.622781939008993e-6	2.8063766747396225e-4	-0.2587248623219972	-0.5033590205193431	0.911383383622112
Csde1_p1	RE95	0.65896610147085	1	0.1336536354459466	-0.11098052275139933	0.08992356801540663
Csde1_p1	RE96	0.7436066274815476	1	0.0908274019376893	-0.15380675625965662	0.06428635369422851
Csde1_p1	RE97	8.475352519492662e-4	0.08560106044687589	-0.1621134839719504	-0.4067476421692964	0.5148487827301392
Csrnp1_p1	RE127	0.02515725870466138	1	-0.2164069654812671	0.1294453737085945	-0.35636732347155975
Csrnp1_p1	RE57L	0.7885414371383365	1	-0.5795533199659264	-0.23370098077606477	0.03960077661948432
Csrnp1_p1	RE57M	0.10659021443092631	1	-0.31720688531456775	0.02864545387529385	-0.2153775099106422
Csrnp1_p1	RE57R	0.15752625643691398	1	-0.28467275387439395	0.061179585315467605	-0.26205934087856725
Csrnp1_p1	RE58	0.07374939939433585	1	-0.7304850098449873	-0.38463267065512574	0.29247741508038483
Csrnp1_p1	RE61	0.0043298512933335025	0.3853567651066817	-0.1639004933888641	0.1819518458009975	-0.5511998649281253
Csrnp1_p1	RE85	3.969633037382849e-4	0.035726697336445644	-0.11286660220504409	0.23298573698481748	-0.5791642103735664
Csrnp1_p1	RE93	0.003454355566880144	0.31780071215297323	-0.0823915235854262	0.26346081560443535	-0.5442038784118874
Csrnp1_p1	RE95	1.106159595649918e-4	0.01172529171388913	-0.06813436334193282	0.2777179758479288	-0.7457543552849821
Csrnp1_p1	RE96	0.3039354684820598	1	-0.3712860959304021	-0.02543375674054056	-0.19295106973880058
Csrnp1_p1	RE97	0.15456143224878421	1	-0.2732630205715895	0.07258931861827207	-0.2939836698418509
E2f3_p2	RE127	0.31080630924342406	1	0.003977894351786753	-0.16282398274164156	0.20185542282428634
E2f3_p2	RE57L	0.8570386508246737	1	0.03211204978524581	-0.13468982730818252	-0.04198551232901797
E2f3_p2	RE57M	0.13148551646960283	1	0.1831095583242895	0.01630768123086117	-0.19660881940173477
E2f3_p2	RE57R	0.8600613169331077	1	0.08933667581917645	-0.07746520127425187	-0.035151822455785714
E2f3_p2	RE58	0.5074307468503405	1	-0.07592762256391866	-0.24272949965734697	0.11460046911677793
E2f3_p2	RE61	0.1316999853868468	1	0.1885509692177688	0.02174909212434046	-0.2516186404541389
E2f3_p2	RE85	0.44261300795392466	1	0.03281882565752955	-0.13398305143589878	-0.10823316157545135
E2f3_p2	RE93	0.28137932588583153	1	0.25018709976126174	0.08338522266783341	-0.1969924135220253
E2f3_p2	RE95	0.4580706982106877	1	0.1592963725098018	-0.00750550458362652	-0.12089705648240716
E2f3_p2	RE96	0.0233187086842194	1	0.3492036885729339	0.18240181147950554	-0.4770159872663715
E2f3_p2	RE97	0.080438810147828	1	0.24143171561197038	0.07462983851854205	-0.29325223962667035
E2f8_p2	RE127	0.1951121605674002	1	0.029293555044431173	-0.19107634772902773	0.2956678952271072
E2f8_p2	RE57L	0.06699946518643311	1	-0.33171100277511256	-0.5520809055485715	0.38529911053439164
E2f8_p2	RE57M	0.002879463599478569	0.23323655155776407	-0.25076226090627807	-0.4711321636797369	0.4473084245844106
E2f8_p2	RE57R	0.08410401242301183	1	-0.05346693337787034	-0.27383683615132925	0.3565553543975348
E2f8_p2	RE58	0.007405362352178334	0.733130872865655	-0.47093712275279365	-0.6913070255262526	0.680493811278286
E2f8_p2	RE61	0.01325050381637984	1	-0.2203680284079602	-0.4407379311814191	0.5193702845176517
E2f8_p2	RE85	0.325370407637676	1	-0.18143290374209117	-0.40180280651555006	0.19967840979889714
E2f8_p2	RE93	0.014169176219030858	1	-0.06401552028526243	-0.28438542305872133	0.49417847283776706
E2f8_p2	RE95	0.0060033200343639365	0.5523054431614821	-0.07641818194466903	-0.2967880847181279	0.4898747739825837
E2f8_p2	RE96	0.010705090590331366	0.877817428407172	-0.2012783989513796	-0.4216483017248385	0.4642756634439093
E2f8_p2	RE97	0.34346385076831687	1	0.0014380347945921797	-0.2189318679788667	0.20758288916635514
Elf1_p1	RE127	0.9444618205640816	1	-0.007001177828430963	-0.036985157094941386	-0.010261012728560724
Elf1_p1	RE57L	0.5334955735442958	1	-0.06756069403793963	-0.09754467330445005	-0.11315718424430532
Elf1_p1	RE57M	0.10710479564325404	1	0.06994190883004435	0.03995792956353393	-0.22113769013339282
Elf1_p1	RE57R	0.37305743546425263	1	-0.20376232710848766	-0.23374630637499808	0.16717525044580303
Elf1_p1	RE58	0.463307005414309	1	-0.01666659857158261	-0.04665057783809304	-0.17996676305405587
Elf1_p1	RE61	0.07106720181825343	1	0.04740097157827909	0.017416992311768673	-0.2795437106383869
Elf1_p1	RE85	0.3746642159941219	1	-0.06444584398308303	-0.09442982324959347	-0.17505202123673144
Elf1_p1	RE93	0.23420668971450664	1	0.10798914148702533	0.07800516222051491	-0.19712335950400184
Elf1_p1	RE95	0.441672618917095	1	0.01785008894238382	-0.012133890324126602	-0.10309875942708904
Elf1_p1	RE96	0.08309549817151576	1	0.06005586482706322	0.030071885560552798	-0.24770512814164483
Elf1_p1	RE97	0.3280542063166103	1	0.04116425420334718	0.011180274936836756	-0.1837279103824242
Epas1_p1	RE127	0.014738457264549098	1	0.1383408653856219	0.18763058673576047	-0.45767305961047544
Epas1_p1	RE57L	0.8213780694579443	1	-0.3190928148474922	-0.2698030934973536	0.04314603803849943
Epas1_p1	RE57M	0.8697524298740347	1	-0.1827393065012451	-0.13344958515110653	0.01872615836348014
Epas1_p1	RE57R	0.49834428062072267	1	-0.058320089921954206	-0.009030368571815639	-0.10481519713706078
Epas1_p1	RE58	0.4678384698136524	1	-0.06635707632813781	-0.01706735497799923	-0.18212425544506042
Epas1_p1	RE61	0.0052095277386290904	0.45843844099935993	0.043298562621733025	0.0925882839718716	-0.3910476062392817
Epas1_p1	RE85	0.005315024775357781	0.43957136855437123	0.03783269634529239	0.08712241769543096	-0.4031686076244469
Epas1_p1	RE93	0.7267831915371044	1	-0.050293704605736525	-0.0010039832555979542	-0.04010953475166221
Epas1_p1	RE95	0.024425183240059666	1	0.10907438522082027	0.15836410657095884	-0.46397512981620836
Epas1_p1	RE96	0.968475032448939	1	-0.18114764310235854	-0.13185792175221997	0.006520683569126529
Epas1_p1	RE97	0.07875295877672236	1	0.0479576440333139	0.09724736538345247	-0.3227881290047735
Erf_p1	RE127	0.13169141238034787	1	-0.10159366087939013	-0.20056495169720523	0.2853061287467418
Erf_p1	RE57L	0.9445306723751627	1	-0.060310657027468045	-0.15928194784528316	-0.009632465591702768
Erf_p1	RE57M	0.1863688332570022	1	0.14029897036869204	0.04132767955087694	-0.21244086572210133
Erf_p1	RE57R	0.6305197928079114	1	-0.06480215785940867	-0.16377344867722377	0.10087783525780843
Erf_p1	RE58	0.7474900703129649	1	-0.02577769474766467	-0.12474898556547978	-0.05469807041736212
Erf_p1	RE61	0.8970846089743707	1	-0.040534673540441865	-0.13950596435825696	0.03527450917087029
Erf_p1	RE85	0.6603275849725205	1	-0.042355832075834605	-0.1413271228936497	-0.09672706049218063
Erf_p1	RE93	0.6452541201756479	1	0.03285734656397969	-0.0661139442538354	0.08093056304980986
Erf_p1	RE95	0.2052477270180112	1	-0.11945485660528368	-0.2184261474230988	0.318318926828346
Erf_p1	RE96	0.22403205548591137	1	0.12008071795737177	0.021109427139556672	-0.21649358880239133
Erf_p1	RE97	0.7108036134561213	1	-0.031903835775733656	-0.13087512659354877	0.05788754454589554
Esrrb_p3	RE127	0.1197112455028291	1	0.02427435220671943	-0.19283616098319692	0.2705039867981833
Esrrb_p3	RE57L	6.033647215247047e-7	6.395666048161869e-5	-1.2960489142831186	-1.5131594274730351	1.302642658528939
Esrrb_p3	RE57M	1.1634512812879533e-5	0.0011518167684750739	-0.4632543770899014	-0.6803648902798178	0.7425330405750022
Esrrb_p3	RE57R	2.760036007157437e-4	0.030084392478016062	-0.43597606747761813	-0.6530865806675344	0.9200267377972009
Esrrb_p3	RE58	3.5254373301388607e-6	3.842726689851358e-4	-0.8849212326833725	-1.102031745873289	1.211353209034889
Esrrb_p3	RE61	7.468302067404761e-5	0.007542985088078809	0.4570724095304876	0.23996189634057127	-0.6569592066293606
Esrrb_p3	RE85	6.639038595513525e-10	7.170161683154607e-8	1.1681918269016227	0.9510813137117063	-1.4829910864099094
Esrrb_p3	RE93	8.005133251910716e-12	8.805646577101788e-10	-0.5674151250029821	-0.7845256381928984	1.445886281345793
Esrrb_p3	RE95	2.498698206308771e-6	2.7235810448765605e-4	-0.2586687629949549	-0.47577927618487126	0.8571505860637529
Esrrb_p3	RE96	4.132997030916238e-4	0.04050337090297913	0.5097444571545858	0.29263394396466946	-0.6410384393653138
Esrrb_p3	RE97	7.836511347036836e-10	8.541797368270151e-8	-0.6966719820631632	-0.9137824952530795	1.3686269461095082
Etv5_p1	RE127	0.07252161483706296	1	0.08185880793632704	0.10302183637980034	-0.3034712865865225
Etv5_p1	RE57L	0.3955319653234547	1	-0.3623977717186445	-0.34123474327517117	0.15349055648268545
Etv5_p1	RE57M	0.20481047317297307	1	0.019327993566387806	0.04049102200986111	-0.22141278714451817
Etv5_p1	RE57R	0.07444504484813454	1	0.16641933695923156	0.1875823654027049	-0.4011359901443774
Etv5_p1	RE58	0.04085969571275041	1	0.1389589347616262	0.16012196320509953	-0.4000286472778257
Etv5_p1	RE61	0.7475427504808092	1	-0.1815064495404874	-0.16034342109701408	0.06836953810698825
Etv5_p1	RE85	0.7110058142990383	1	-0.2690751449648568	-0.24791211652138348	0.031900394470171844
Etv5_p1	RE93	0.968048430391574	1	-0.050600290737394596	-0.02943726229392129	0.00868978150645729
Etv5_p1	RE95	0.19885677484436085	1	-0.011191329515352325	0.009971698928120987	-0.1617617316257053
Etv5_p1	RE96	0.8293096433855364	1	-0.16226600853206294	-0.14110298008858962	0.030449127860849405
Etv5_p1	RE97	0.3957393447837477	1	-0.016088213317877915	0.00507481512559539	-0.17626530893612435
Foxd3_p1	RE127	0.6558047897878952	1	-0.07895063196086849	-0.08725973151264041	0.1189361134717565
Foxd3_p1	RE57L	1.6643398554503505e-4	0.01714270051113861	1.0043916104427282	0.9960825108909563	-1.1643507283106063
Foxd3_p1	RE57M	3.395913804821289e-4	0.03158199838483799	-0.9244070947811807	-0.9327161943329525	1.073354967892699
Foxd3_p1	RE57R	0.01445563768661549	1	0.07979526643109071	0.07148616687931879	-0.26718219180566055
Foxd3_p1	RE58	0.0017244643130764031	0.1724464313076403	0.31959893246169074	0.3112898329099188	-0.5808413155230009
Foxd3_p1	RE61	2.0339629943331507e-5	0.002176340403936471	-0.7651324462573981	-0.7734415458091699	1.1180031192219548
Foxd3_p1	RE85	2.3300492916054485e-7	2.446551756185721e-5	-2.1893457127245446	-2.1976548122763164	2.48637988604629
Foxd3_p1	RE93	0.0012887478592990451	0.12114229877411024	0.4018111189693284	0.39350201941755647	-0.792040570211058
Foxd3_p1	RE95	0.3668064785367855	1	0.04698967677002202	0.038680577218250085	-0.18140571435524838
Foxd3_p1	RE96	4.749600773938911e-6	5.034576820375246e-4	-1.2078364523119387	-1.2161455518637105	1.6957309534911285
Foxd3_p1	RE97	2.164840893624067e-6	2.3163797561777518e-4	0.8708304948389288	0.862521395287157	-1.6186550555192638
Foxi3_p1	RE127	0.20771347774952495	1	-0.2955306901057681	-0.14150061951391407	0.19524739476662262
Foxi3_p1	RE57L	0.25976844194634924	1	-0.1790528400142127	-0.025022769422358676	-0.15291541488405772
Foxi3_p1	RE57M	0.06472704600113022	1	-0.06983963046381364	0.08419044012804036	-0.2770466168044866
Foxi3_p1	RE57R	0.6578299726214265	1	-0.31175153033546255	-0.15772145974360857	0.08792522642242288
Foxi3_p1	RE58	0.6283135647456326	1	-0.38302485705289346	-0.22899478646103943	0.08377145337982138
Foxi3_p1	RE61	0.8778778959417197	1	-0.3072820417177895	-0.1532519711259355	0.02638061502740927
Foxi3_p1	RE85	0.491406230838364	1	-0.457505026738514	-0.30347495614666	0.10608322053490007
Foxi3_p1	RE93	0.8563664365531914	1	-0.16036264344368562	-0.006332572851831617	-0.030359082277344913
Foxi3_p1	RE95	0.9962032760356658	1	-0.2511638049310831	-0.09713373433922906	0.001028892932849942
Foxi3_p1	RE96	0.7799221126614073	1	-0.3291650886077251	-0.17513501801587109	0.06098801837534628
Foxi3_p1	RE97	0.04343159429010121	1	-0.01896096593654464	0.13506910465530936	-0.4087941364762853
Foxm1_p1	RE127	0.49704025430848675	1	0.21056993263164192	-0.10264481095134886	0.11313711687456683
Foxm1_p1	RE57L	0.5027937662223891	1	-0.03903403687059156	-0.3522487804535823	0.14435055008829054
Foxm1_p1	RE57M	0.018219087016069325	1	0.4440268382606944	0.13081209467770358	-0.32659349005292765
Foxm1_p1	RE57R	0.5639999344518271	1	0.28175525724456846	-0.03145948633842233	-0.10503781141674359
Foxm1_p1	RE58	0.02888796122394382	1	0.47590350944274645	0.16268876585975564	-0.4201929004897577
Foxm1_p1	RE61	0.06040433735971729	1	0.37108357775646567	0.057868834173474895	-0.3514117687593032
Foxm1_p1	RE85	0.3352459702448348	1	0.17708981319993167	-0.13612493038305912	-0.11088732926627803
Foxm1_p1	RE93	0.4179902562023361	1	0.36130228321804086	0.04808753963505007	-0.13892852334950215
Foxm1_p1	RE95	0.15313831152445093	1	0.381050695916882	0.06783595233389124	-0.28667854263653847
Foxm1_p1	RE96	0.9008780851576355	1	0.20122994618390616	-0.11198479739908462	-0.028466484001087297
Foxm1_p1	RE97	0.028218771211725578	1	0.4336959086121677	0.12048116502917691	-0.3879742538755494
Foxn3_p2	RE127	0.28867992981823204	1	-0.020156776693581915	-0.16711177275741693	0.23316036078841584
Foxn3_p2	RE57L	0.9593879208339384	1	-0.022979318327488285	-0.16993431439132328	-0.010732026092264094
Foxn3_p2	RE57M	0.6263961102476832	1	0.06976002299348415	-0.07719497307035086	-0.056112753872433294
Foxn3_p2	RE57R	0.03212788519160073	1	-0.17651991091490263	-0.32347490697873765	0.33132500589309183
Foxn3_p2	RE58	0.9173915103193966	1	0.01872706876907386	-0.12822792729476115	-0.020805916840719575
Foxn3_p2	RE61	0.48703626234125774	1	-0.033622259195368105	-0.18057725525920312	0.11300542116685708
Foxn3_p2	RE85	0.5158745634430848	1	0.009320374009576356	-0.13763462205425867	-0.11361404333304134
Foxn3_p2	RE93	0.7309782667542515	1	0.085442019324359	-0.061512976739476005	0.06996392386064056
Foxn3_p2	RE95	0.007588902143395517	0.690590095048992	-0.12100641893448166	-0.2679614149983167	0.404601403588061
Foxn3_p2	RE96	0.5626357977364209	1	-0.03528251432226857	-0.18223751038610358	0.0993928687939916
Foxn3_p2	RE97	0.979704312541557	1	0.031458539264926234	-0.11549645679890877	0.006206003286751113
Gabpa_p1	RE127	0.28374914489942116	1	0.09135718352557658	0.07575322313228178	-0.22020253040627583
Gabpa_p1	RE57L	0.005934336978542436	0.5518933390044465	0.2989359998022089	0.2833320394089141	-0.4633025490654655
Gabpa_p1	RE57M	0.013001634974342174	0.9231160831782944	0.1905583228120803	0.17495436241878548	-0.3884835747577705
Gabpa_p1	RE57R	0.0664233330738915	1	0.193417316194976	0.17781335580168123	-0.49688527477483607
Gabpa_p1	RE58	0.9102351031181742	1	-0.1609333773580836	-0.1765373377513784	0.020944694068522174
Gabpa_p1	RE61	0.6975346512791999	1	-0.07800907897565132	-0.09361303936894613	-0.055819108287829884
Gabpa_p1	RE85	0.7865970476326248	1	-0.1811892713274288	-0.19679323172072358	-0.03637086366077067
Gabpa_p1	RE93	0.03700795230907788	1	0.13432680670640237	0.11872284631310757	-0.2749491749201052
Gabpa_p1	RE95	0.9193258471455474	1	-0.07239689839128434	-0.08800085878457914	0.016722956633892554
Gabpa_p1	RE96	0.020776455873542564	1	0.11459446746445795	0.09899050707116314	-0.37654580242446617
Gabpa_p1	RE97	0.17899623644711898	1	0.06822115568966393	0.05261719529636912	-0.24251648361264683
Gabpb1_p1	RE127	0.8879675145985216	1	-0.23917001792418072	-0.018560456780438963	-0.02832999652514012
Gabpb1_p1	RE57L	0.2153401581987065	1	-0.6306704204686534	-0.4100608593249117	0.2211440378333149
Gabpb1_p1	RE57M	0.011385479413929664	0.8311399972168655	-0.08619897539915847	0.13441058574458328	-0.35687754551683293
Gabpb1_p1	RE57R	0.006956611359640042	0.6887045246043642	0.12852141472568934	0.3491309758694311	-0.6415726652483933
Gabpb1_p1	RE58	6.402529223839041e-5	0.006786680977269384	0.27322654693635934	0.4938361080801011	-0.8305737790187503
Gabpb1_p1	RE61	0.0031149725844203894	0.2865774777666758	-0.028036797991253214	0.19257276315248856	-0.5646013830684004
Gabpb1_p1	RE85	1.1369924237683232e-4	0.01080142802579907	-1.0104404970796814	-0.7898309359359396	0.7132368519779753
Gabpb1_p1	RE93	0.2017379050243987	1	-0.10057819426591949	0.12003136687782225	-0.2728943194363949
Gabpb1_p1	RE95	1.0348251866839875e-4	0.011072629497518667	0.08010338068541499	0.30071294182915675	-0.7742556322499434
Gabpb1_p1	RE96	1.3343365720595784e-6	1.4277401321037488e-4	0.31277942220435445	0.5333889833480961	-1.0508537530833935
Gabpb1_p1	RE97	0.020790632588821748	1	-0.06428462592350356	0.1563249352202382	-0.43261543130120517
Gabpb2_p1	RE127	0.5688812492392135	1	0.05449842670411351	-0.010551729853994456	-0.0750195651979393
Gabpb2_p1	RE57L	0.12566121459765225	1	0.15799832822544832	0.09294817166734036	-0.27315563818229505
Gabpb2_p1	RE57M	0.0024264885229716366	0.20139854740664584	0.30605549154505435	0.2410053349869464	-0.47428616767826925
Gabpb2_p1	RE57R	0.9009009113228948	1	-0.03251155009214493	-0.09756170665025289	0.021168005888349974
Gabpb2_p1	RE58	0.4128605232574504	1	-0.24747071119774305	-0.312520867755851	0.1952255316814021
Gabpb2_p1	RE61	0.8927533268246156	1	-0.05708286793772114	-0.12213302449582909	-0.026759897502115777
Gabpb2_p1	RE85	0.7754756546534035	1	-0.1200254121847687	-0.18507556874287664	-0.04950175729484967
Gabpb2_p1	RE93	0.5739979072176913	1	0.08682577642592197	0.021775619867814018	-0.09065523723863848
Gabpb2_p1	RE95	0.6865501697998324	1	-0.03974496000188333	-0.1047951165599913	0.08541874344005672
Gabpb2_p1	RE96	0.2343548597356303	1	0.0449398931791675	-0.02011026337894045	-0.1560228825435204
Gabpb2_p1	RE97	0.37472956567942306	1	-0.15755058232316693	-0.22260073888127488	0.21112665411851236
Gli2_p1	RE127	0.054219499147000416	1	-0.02605469270804782	0.14822197006818089	-0.3788842796696016
Gli2_p1	RE57L	0.038895654005425544	1	-0.038131779419397556	0.13614488335683111	-0.3465429385880861
Gli2_p1	RE57M	0.001889538492417571	0.16061077185549352	0.04836843011366234	0.22264509288989104	-0.46615513562591504
Gli2_p1	RE57R	0.01621183604708349	1	0.02428532691291024	0.19856198968913893	-0.45433963620388684
Gli2_p1	RE58	0.00151666778408855	0.15318344619294355	0.29281346330010083	0.46709012607632955	-0.8021656100016276
Gli2_p1	RE61	4.151616652743701e-5	0.004234648985798575	0.11963919213669286	0.29391585491292155	-0.7515123895961942
Gli2_p1	RE85	0.010600116207558352	0.8056088317744348	-0.11704426609976472	0.05723239667646397	-0.35510776228618396
Gli2_p1	RE93	0.06837987289315374	1	-0.02496041195133889	0.1493162508248898	-0.329678455372014
Gli2_p1	RE95	0.08384421384084459	1	-0.07164367988859004	0.10263298288763865	-0.347575468631178
Gli2_p1	RE96	2.6962014677562343e-4	0.026962014677562342	0.15156557695177106	0.32584223972799975	-0.7491246983266064
Gli2_p1	RE97	0.01941861155946766	1	-0.07349285813585306	0.10078380464037562	-0.3526651821525213
Gm20422_p1	RE127	0.5171103658847286	1	0.04500041999821908	-0.07884647447866948	0.07343793848547935
Gm20422_p1	RE57L	0.6732442156472958	1	-0.13033344948964096	-0.2541803439665295	0.05414294462682714
Gm20422_p1	RE57M	0.05998653736910632	1	0.15640428563770511	0.03255739116081655	-0.2043014963028833
Gm20422_p1	RE57R	0.32372656287477486	1	-0.07641849925177563	-0.20026539372866417	0.1841724040481235
Gm20422_p1	RE58	0.5497324577785396	1	0.05173135986159455	-0.072115534615294	-0.10327250297465494
Gm20422_p1	RE61	0.37892227683592505	1	0.04818488637874799	-0.07566200809814058	-0.1146267887394625
Gm20422_p1	RE85	0.8735022298634086	1	-0.11174410359427976	-0.23559099807116832	0.01783122947230431
Gm20422_p1	RE93	0.6491736436693689	1	0.06778022923447284	-0.056066665242415714	0.06397713444495959
Gm20422_p1	RE95	0.49508843704287464	1	0.0944801859003806	-0.029366708576507958	-0.10001210210858057
Gm20422_p1	RE96	0.10589552003040473	1	0.13030639502710417	0.00645950055021561	-0.19062760379641291
Gm20422_p1	RE97	0.5487490056443017	1	0.05791154395957506	-0.0659353505173135	-0.060698940049442734
Gm38394_p1	RE127	7.357659527505551e-4	0.07578389313330718	0.3543869413366895	0.28849671099030083	-0.6601629970879574
Gm38394_p1	RE57L	0.011988248194917422	1	0.27746114979059266	0.21157091944420403	-0.3917950508448069
